"id";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11";"X12";"X13";"X14";"X15";"X16";"X17";"X18";"X19";"X20";"X21";"X22";"X23";"X24";"X25";"X26";"X27";"X28";"X29";"X30";"X31";"X32";"X33";"X34";"X35";"X36";"X37";"X38";"X39";"X40";"X41";"X42";"X43";"X44";"X45";"X46";"X47";"X48";"X49";"X50";"X51";"X52";"X53";"X54";"X55";"X56";"X57";"X58";"X59";"X60";"X61";"X62";"X63";"X64";"X65";"X66";"X67";"X68";"X69";"X70";"X71";"X72";"X73";"X74";"X75";"X76";"X77";"X78";"X79";"X80";"X81";"X82";"X83";"X84";"X85";"X86";"X87";"X88";"X89";"X90";"X91";"X92";"X93";"X94";"X95";"X96";"X97";"X98";"X99";"X100";"X101";"X102";"X103";"X104";"X105";"X106";"X107";"X108";"X109";"X110";"X111";"X112";"X113";"X114";"X115";"X116";"X117";"X118";"X119";"X120";"X121";"X122";"X123";"X124";"X125";"X126";"X127";"X128";"X129";"X130";"X131";"X132";"X133";"X134";"X135";"X136";"emotion"
"1";-0,242676740480672;-0,239853421695834;-0,197510150266187;0,140706513266624;0,246167560912496;0,426009278312917;0,681696492662194;0,620499267656261;0,805920349081161;0,825570734628282;0,399820338193357;-0,0151142082617916;-0,307678175963055;-0,19411826151852;-0,0923095163437533;-0,282928021665437;-0,249653658154221;0,222103162753237;-0,0602721180188259;-0,30492647095214;-0,478216613093946;-0,56446563829382;-0,099197459328467;-0,21778552874954;-0,364533002130799;-0,556223543947274;-0,423981114961043;-0,0416742379372399;-0,0273015705183005;-0,0530195958213184;0,0745288758001049;0,0104974814375021;-0,0584036495532243;-0,144639654066922;-0,019476138129239;0,0578689078436867;0,895077327525982;0,388451109051296;-0,117569647516417;-0,208050395721993;0,15735563065121;0,66553348089467;0,0740145586963225;-0,0511619779275237;-0,544251023012595;-0,763905658496672;-0,563439174200624;-0,172078580058934;2,4640786916463;1,62137988262836;0,982378858191366;0,180551983065712;-0,816982315560341;-1,75680676296002;-2,76947977937477;-1,94920259194411;-1,24177352144728;0,0700519298714705;1,09900514422928;1,55638712760344;3,28749603455863;1,77841803831382;0,210041667129735;-1,41076466703816;-2,93644620826597;-1,38653317007304;0,210063368273361;1,77273016857125;0,0641871459801819;0,238300826572321;0,34680857630844;0,506508139201495;0,684050962744283;0,763144611762286;0,784924155030216;1,1120841654761;1,17966922261597;1,25431395686085;0,770517360647628;0,280168226996944;0,083301002042489;0,131385898174734;0,150437506046807;0,0977737062735783;0,0711809132367018;1,17244110923149;1,1130087341841;0,79817569623511;0,581248076560862;0,348687006990429;0,882230892181164;0,964554123775213;1,20323565510966;1,23549120262937;0,788785373654306;0,432863037658722;0,331447919951855;0,267617893346831;0,12759058939914;0,361726172016842;-0,0427845381202793;-0,32107056508115;0,0053809144934491;0,15477657107245;0,858063947734566;1,07678761078018;0,98896090683716;0,199855245781856;-0,28931849557074;-0,233633827741695;0,349611575698431;0,873087731532201;0,801344861450036;0,389124529868622;-0,328694137556578;-0,409338498843241;-0,75106275497644;-0,410387563931724;0,362099661158294;-0,0088263195145567;0,206409614048428;-0,286546620275884;-0,612747276260391;-1,82567157140237;-3,01335971788887;-3,01898768661834;-3,00741867737908;-1,68100311562345;-1,23566674683369;-1,20283448813968;-0,942292857055809;-1,10939995458756;-1,11812751702521;-1,18535556248576;-1,13857787834858;-1,22025665809073;1
"2";-0,126113473255541;0,173933023436181;-0,146722816537516;-0,289898302318526;-0,104576599433242;0,241529907918712;0,338339875947575;0,561437117901394;0,379374157329912;0,181650517902341;-0,00236933944710455;-0,344410675855234;-0,284688167859018;-0,208867362739933;-0,0211979341842888;-0,0543330682350047;-0,495342188528409;0,60656684570515;1,77523330799749;2,01486646534102;2,16653284642449;2,51433478052079;-1,90717578209244;-1,51414228449506;-1,59970904107804;-1,50539267147513;-1,02352266571641;0,280604540206933;0,155875077219151;0,143932777472829;-0,0130923631419004;0,418858884723485;-0,0460953860177212;-0,483760442196873;-0,845508362191914;-1,23591890250458;-1,31848563449121;-0,730885404082808;-1,1781753098155;-0,664796788846868;-0,889922487798371;-1,08739291414076;0,692210667140118;1,280587050701;0,20858743599805;0,00314905442045586;0,00332795496978057;0,356796908005381;2,46967845109369;1,88117546099024;0,885170047323417;-0,37192007570877;-1,04030353724287;-1,46867126948954;-1,87582139658653;-1,15463750215693;-0,793195089253805;-0,121770318381213;0,732166040594234;1,54166350311793;1,06719172315276;0,585913465364866;0,116924299157384;0,163086145514931;0,157862249474709;0,138686862903453;0,121033507159532;0,590534604169698;0,499373062689236;0,401669075829056;0,384988317314554;0,287612104522674;0,148102216143015;-0,178934360506936;-0,584972892081375;-1,19084224618244;-1,4459744371562;-1,08000418431607;-1,05168324414513;-1,11075191326193;-0,944854111268008;-0,755587699096717;-0,523782095983885;-0,316908333220361;-0,173847559100766;0,417244647420946;2,01477763624812;2,21627674473779;2,11949724883949;1,17998751105847;1,54082473794434;2,4832487233711;2,03436003571344;1,58532006771656;0,628782887310322;-0,50038407018498;-0,444927219166992;-0,39072473429501;-0,319398155469984;-0,209556022503467;-0,189664759012232;-0,181924248322295;0,00725391698447269;0,218332012508728;-0,129747239103168;1,29971539396966;1,0039812408427;-0,508492276143856;-0,622654303241353;-0,50935793586271;-0,256211299341169;1,5274994613983;1,45717511482059;0,0145447888883976;-0,959005126332284;-0,766505096910205;-1,32299822918349;-0,146701142674599;0,689641707107854;0,694528902510893;0,877296563443339;0,131934129889201;-0,422611268016657;-0,591646035933498;-1,55713186862759;-2,01457840103014;-1,84208309535369;-1,26970972969427;-0,353009705281862;-0,0910152700319553;0,0829319066778138;-0,117243498843709;0,00287098937881688;-0,273156798449301;-0,347166502179605;-0,254024037769981;1
"3";-0,444036467732607;-0,291962153447573;-0,00744348406519726;0,210800843784601;0,796214413241876;0,408257824054154;0,378488490497782;0,747137885148134;0,734810883705059;0,467682382452128;0,119549734715588;-0,330061423181421;-0,190121755648834;-0,598738542706094;-0,191748619896417;-0,775186478463853;-0,595060981841831;0,304444975614578;1,36912818805943;2,18705293496051;2,81621904590572;3,52269218097627;-2,73169776198631;-2,42283807362113;-2,3191556351413;-2,02915974745046;-1,62439983495207;-0,020582287507572;0,120664739871244;0,434995126046887;0,529460840623137;0,40851538372461;0,611762566205965;0,763429349366847;0,864754627824655;0,864679642097817;0,0736095661532599;0,257044215503304;0,735312962050013;0,95320518300857;0,649998766397513;0,3456317011449;-0,684695007410252;-0,51909065980369;-0,224807544686864;-0,138042538232429;-0,401454355633185;-0,55348302643232;0,367276494210363;0,102717069164008;-0,049771296743147;-0,418006639771377;-0,630049974036219;-0,574407304470301;-0,484222296822041;-0,387500489942563;-0,224947735393568;0,0541263181702588;0,306899943106404;0,566533131924126;-0,467187495832878;-0,342267795411721;-0,216947084364401;-0,594842545159305;-0,993479710048555;-0,485321000732735;0,0770752108329654;-0,187454871972469;-0,268690505855983;-0,251755090614451;-0,33938456150238;-0,473822016684471;-0,530898015687615;-0,376550961693116;-0,370161369516107;-0,918966328627443;0,109730775757768;-0,910972529377854;-1,07776648714428;-1,23186569250789;-0,815948453732643;-0,787260655607979;-0,538121032931208;-0,479800343550856;-0,218783051869825;0,902334355730404;1,67606875641816;2,65803686123775;2,54024611849636;1,65188853504243;1,80071210526244;2,48801542404687;2,86021597738598;1,92077161624059;0,916238391563155;-0,055894752748683;0,0869831739408906;0,124803240850494;0,203379427682001;-0,442682968364035;-0,499609168744125;-0,391827697635501;-0,501779886973043;-0,851415320454305;-0,0410646890641837;-0,497381254677273;-0,620665521468554;-0,266887475156418;-0,33020326771351;-0,242832539901792;-0,0295138534193962;-0,25736572995146;-0,325300767321943;-0,075194262623481;-0,444859133815619;-0,56016594302528;-0,240838856409231;0,103621715547614;1,00009293714957;0,983413541372944;1,01703652322511;0,186800805524527;-0,580873559956987;-0,957933035906423;-1,30887852643676;-1,9316404275662;-1,35157658123598;-1,49215577996416;-0,261600945567521;-0,0168109301825809;0,50151409454986;0,197166870241371;-0,280246788723437;0,0796702775234783;0,471652419942555;-0,0324471828203373;1
"4";-0,20337875444792;-0,20964151152362;-0,254949744244119;-0,330173197209691;-0,450040784357514;-0,688825989883297;-0,862494354634492;-1,16125953277158;-1,43608197950408;-1,19547160249908;-0,717892395440434;-0,470636635049619;-0,203145660258995;-0,0220798535124741;0,0369941303646047;0,077939543549205;0,0801165553135636;1,25066279599401;1,91464258812283;2,23921525117587;2,40464175724738;2,479733270106;-2,9937536879341;-2,40107432959141;-1,69717385910851;-1,04511705464281;-0,450863211024056;-0,091480349758777;-0,0721511240932224;-0,0522413619571572;-0,0633990970000549;-0,109736462554626;-0,502447394830965;-0,917231906997042;-0,273056324918781;0,315594462158915;-0,470627839042488;0,17933991373012;0,171067269025463;-0,453858251451429;-0,610871376704226;-0,630592024687024;-0,283910597715726;-0,564859463413424;-0,444077091524189;0,0238616917212752;0,275379117566013;0,046256325871255;2,55401555030879;1,62564537590227;0,854780903147743;0,0784013339234515;0,309472441197271;0,280894214035776;0,00311191090442964;0,130196621901468;-0,398689694739555;-0,183534962365329;0,898255168381891;1,42692158484467;0,703128944239969;0,720316342169667;0,825674915558527;0,217123162351898;-0,194134150955533;0,0284664014532055;0,445102473119947;0,514001596959874;-0,649890498283999;-0,708434586179981;-0,872509367282602;-0,943680468730235;-0,961469606231718;-1,01551729863655;-0,998299305222521;-0,821488374755354;0,146451701230171;-0,153595389155248;0,0950305440556268;0,0308514103539813;-0,00570181124415633;-0,149739257099708;-0,360607836910208;-0,591662904245413;-0,702945054791482;0,527222914551751;1,14119553286208;1,92733353387079;2,488491694462;3,26540408142088;2,66714338230664;2,08339047058625;2,05258506846712;0,531439194789836;0,657887585467543;-0,685825283609079;-0,657500902303044;-0,628099714309792;-0,599087777382533;0,700548774727227;0,385982983366676;0,444392470426767;0,431572650272309;0,308274646726774;-0,414029817321109;0,182728445435642;0,179672642674643;0,589968731244095;0,251975118715957;-0,0449652388624604;0,170439752903942;-0,210393304044954;-0,350239934685436;-0,705396972721137;-0,125540209521007;-0,0897327493109668;0,00534273302055736;0,223628910247316;0,757532220498847;0,157110632289333;1,19828083872574;0,305808177355396;0,271823285220671;-0,156429282430023;-1,59856446543354;-1,87101110873845;-1,87637695287233;-0,261665308941861;0,364163096509033;-0,922748219817463;-0,445515499340587;-1,21969949097714;-0,137807074890143;-1,16872215277505;-0,549518291166731;-0,889261714561597;1
"5";-0,457698574223233;-0,446557837494186;-0,431631727193106;-0,467116239056042;-0,473286990284422;-0,488180792987422;-0,586223583882764;-0,63330652344719;-0,773941497777428;-0,749468492251312;-0,679904849040802;-0,620227330834914;-0,48914463632939;-0,476361596699265;-0,427937891815574;-0,414401008230824;-0,42655404969892;2,16434300706369;2,64816005712567;2,92345848474577;2,89074704171583;2,6599738688142;-0,50527689695783;-0,75519770630625;-1,17219187439272;-1,43568725952361;-1,10688744952565;-0,646353408461463;-0,322663583555737;-0,374759585418236;-0,148929475018941;-0,287152148694429;-0,480717737836875;-0,289322142363741;0,342420629989379;0,765677087498681;1,67036521741362;1,92463678330005;0,688203467364535;0,831116127357603;0,884219049359457;1,39144833881145;1,05765162031444;1,11856759644577;0,176720344168753;-0,230204622524121;-0,121155709891622;0,42924729976025;0,335049113033332;0,163834997144773;-0,151196391482416;-0,439326320129721;-0,483124653891932;-0,502116136948179;-0,817669831743847;-0,926745667374749;-0,752198484286892;-0,422984060113908;0,171814973864169;0,423141163727983;-0,279371402163021;-0,615381191126736;-0,826629805604259;-0,439751703504069;-0,13970027117475;-0,497803072607927;-0,827669033341649;-0,620685021807327;-0,695845915355609;-0,698157130657135;-0,695371917139545;-0,737174767810688;-0,733663389026089;-0,733746812712111;-0,759867906402996;-0,674806082540941;-0,533598221989624;-0,611809823633114;-0,639333952043554;-0,622671966752439;-0,64287187472825;-0,643817975167518;-0,686132743912011;-0,731471621275007;-0,733077527231036;0,823318367130795;1,72455961522701;2,05655365373711;2,35480660323488;2,74040225601041;2,48454749894316;2,54048497641736;2,30486046321174;1,57961285674738;0,796761195081143;0,296454182032305;0,169756354871155;0,0213683693429001;-0,110702701595564;0,0400988828489026;0,451019312312304;0,305386204415817;0,321488871811965;0,119044233730851;0,151332992209163;1,17454346126307;1,13147977533718;0,154525844192573;-0,269001041825297;-0,135777207225365;0,0190476740770451;0,482839760553147;0,593728799212121;0,273996146555169;-0,0186522480358566;0,0196885196651628;-0,481403434429479;-0,165910221817016;0,0993031560282069;-0,128170483853969;-0,00723647500015392;-0,357270885613676;-0,283653274680269;-0,914032982188645;-1,27120011795749;-1,49848415855324;-1,65576055862914;-1,43326579600851;-0,733784732569408;-0,644563100363166;-0,635725877622863;-0,583709313391962;-0,508722795610568;-0,543518056655432;-0,655267876074767;-0,621777058120528;1
"6";-0,0933119070926074;-0,0941002065973749;-0,0947773356591567;-0,0675001515136156;-0,0965560627468138;-0,0942113770403463;0,415479838009439;0,161000587626177;0,181415523518735;0,257931107500122;-0,135420238971945;-0,746079482256605;0,030299519096337;-0,057216885538066;-0,0761512332581661;-0,0695568047087371;-0,0856108273153479;2,33755615869611;3,06844623606273;2,96012074578344;2,64860095174794;1,29727873851837;-1,71142802386635;-1,98508417566351;-1,79524043146875;-1,40110583869387;-1,08483098162006;0,0745807278157225;-0,0651857850188794;-0,0886528548914037;-0,270224507488117;-0,0922709474901515;-0,669740760343578;-1,10488208697193;-0,19848925255483;0,787703747113508;0,994031036080935;0,69808521046643;-0,0878443425788009;-0,48806804370779;0,0657831032145142;0,632747309206391;-0,0888751957773464;-0,0230521871297803;-0,926731452097787;-1,34508098863433;-1,12804091152526;-0,566599855268685;-1,39924120717299;-0,940870311163965;-0,458885802425726;-0,118719406515327;0,374569114993097;0,912154004826758;1,4292683735464;0,326871941753086;-0,196867174727741;-0,119538025231782;-0,204295381599506;-0,893835107379869;-0,969375423384204;-0,539514692797384;0,298927734949659;0,935403787015251;1,18233355367985;0,802590480068826;0,298811511304761;-0,498927374706089;-0,0194706273326787;-0,0190245132138381;-0,0183487165783709;0,0400546887317537;-0,018324423235277;-0,0163522454722945;-0,228539138094232;0,0212339732825979;-0,342262902625897;-0,0801907341807382;-0,250995021066188;-0,45946061522158;-0,108737620814837;-0,127587046578574;-0,0714650070345713;-0,0713523742619892;-0,0168866990206045;-0,15827395589165;1,02213516860839;1,79900977927715;1,74254984141541;2,41415697943878;2,21665872545241;1,75887055101049;1,46524132987194;1,23432426971605;1,15576843205746;0,538019635697858;0,755001150854429;0,935237880321825;1,13014999751038;-0,0171693851949127;0,224982241904158;0,148862364013285;0,428264520035258;0,563911922476307;0,340322617995184;0,685831377577304;0,490749206987017;0,206135024626158;-0,176156064902661;-0,349990394219026;-0,0176287502281784;0,711860590471435;0,879100381377666;0,308712561644115;-0,185449372883182;-0,310599842617152;-1,01619115915867;-0,753558035336343;0,030231344174398;0,162782449612438;0,0357393076020112;-0,743025766857463;-1,08147841451046;-2,02789184973748;-2,64342332641732;-2,71038461395762;-2,5078267191482;-1,55195433951039;-0,576742250275277;-0,566386660655336;-0,551682562619609;-0,799225103402248;-0,837420864220507;-0,875614416553022;-0,551726732334334;-0,587100048380949;1
"7";-0,28155017055675;-0,336520847841998;-0,324176634350936;0,27550552706089;-0,195082172737782;-0,171788826390795;-0,182040418929138;-0,357789077137936;-0,462663138820741;-0,462627136739848;-0,462559632838139;-0,462235614109998;-0,462393123213954;-0,462294117491453;-0,462199612029054;-0,462105106566681;-0,46201510136441;1,68830368628302;1,88296243748838;1,10659106350404;0,215548561570004;-0,0415647994892024;0,399433690063864;0,213973470530299;0,0613831508650678;-0,178746228526128;-0,053526490870619;-0,462136608387498;-0,503741513135898;-0,46094853971754;-0,30900625750864;-0,465714315177652;-0,143104168427952;0,115989307081117;0,542006430716647;1,04258836417118;0,588156598179622;0,307551879328478;0,123887263580182;-0,104689948099933;0,140835243167248;0,448927550791073;-0,875962527375767;-0,830865420779331;-0,774099139708852;-0,711424017109452;-0,805474953219522;-0,802063756053553;2,962205817365;1,89452360571972;1,48643551837598;0,524927943586289;-0,885791095463469;-1,87843596997783;-2,25741637490803;-1,86892242009809;-0,82368750589846;0,264659900187594;1,35029364942526;2,08213044932735;2,24670046141446;1,53120410598415;0,0733673435470714;-1,09514319593908;-1,67627978542356;-1,10758191489251;0,0336120457052669;1,52266261228893;-0,452232561723647;-0,501956574323088;-0,627836658335964;-0,785167389555002;-0,820691183856432;-0,932008372090244;-1,03402923753957;-1,13570602435298;-1,15930485908394;-1,15924596274086;-1,15919636582038;-1,15934825638938;-1,15914366909236;-1,1591374694773;-1,15914056928483;-1,15915296851495;-1,15917156736014;-0,207487258139801;1,12473872296787;1,6083303964047;1,30781335572908;0,279244520325601;1,08519757810668;1,2787960574345;1,41020929788962;1,26402237474335;0,718877823170052;-1,15942265177012;-0,0626797493446705;1,0629130617687;2,152616301292;0,152480991166486;-0,0704695656692259;-0,217202054940904;-0,0747968969820545;0,234371706511662;-0,192205207013606;-0,49643581711097;-0,358385888732689;-0,274557793680857;-0,436305750631079;-0,642384055077387;-0,61479886786197;-0,802997482471387;-0,883077910218651;-0,687852031937218;-0,691041733886266;-0,476243670856198;0,595985953616728;1,12097555662563;2,18606012474037;2,2718286993064;2,00062963825584;1,46380497009486;0,244808758467428;-0,752421022801015;-1,08350216572902;-1,25497421890294;-0,878313506044;-0,00515352119054792;0,707972700277148;0,726125173176736;0,664497899659543;0,715340942777548;0,711862958728146;0,708384974678743;0,557470845048197;0,689817127570036;1
"8";1,20322319325309;1,21859922641708;1,34638270749366;0,850669255753574;0,524189127513259;0,418524348899355;0,143832284014132;0,202556934059305;0,159822388917716;0,0988394092512228;0,0246942866398457;-0,281169998921555;-0,209044849137817;0,264675138454914;0,556561212049033;0,894046152254339;1,1111528317692;1,39761325834828;2,17405445378262;2,11717201895624;1,94186665713657;1,6907476751499;-0,822983270534057;-0,884398524385676;-1,00344764295552;-1,1478797400775;-1,13073017077084;-0,338714984835402;-0,536680401835542;-0,628972960330442;-0,875950998020452;-0,517769416223169;-0,519680310518115;-0,528992385253545;-0,496224386043543;-0,509261290673131;1,61031235715324;1,11247793394414;0,830909881553598;0,22650169195815;0,752288499156148;1,21817907206894;0,1379056837378;0,0407975100217905;-0,00796867398310939;0,0233853442475092;0,197147446826876;0,066677401889544;0,589886723759458;-0,00306417995760174;-0,336573813638089;-0,709990030501488;-1,58179010318308;-2,36923207063674;-2,97771252545271;-2,00483301247594;-1,5125413947059;-0,908444280925923;-0,363605090017607;0,0419569744248685;0,0610780372113139;-0,24206736492408;-0,531291114331384;-0,253120656236926;-0,0121702174646045;-0,245727555687779;-0,531691068951258;-0,225002634476171;-1,37486818694185;-1,2247899875579;-1,23490550638383;-1,03996212650935;-0,900512229940472;-0,750916047506306;-0,449125577092967;-0,284282617381481;0,571400025310038;0,621177676416625;0,55570541668218;0,368706770079558;0,624319332990116;0,819132807587369;0,951649864622955;1,10803530707344;1,15222703125823;0,180542394541605;1,34500988125844;2,37792434483929;2,48819341386571;2,68484607370401;1,92851361962998;1,99698053786104;1,89551767920826;0,764729844898675;0,452417047028037;-1,04514124479974;-0,752563793391434;-0,450322073067666;-0,156660938162295;0,110301243708103;0,116078609985827;0,049591037952886;-0,0303690787549517;-0,214273928623065;0,165363988462821;-0,280405970423534;-0,37967753216269;-0,0382864635474055;0,312368902471809;0,114044566828878;0,317387348445605;0,39334775003809;0,449836034282655;0,211370967969193;0,966773573742908;0,825457143453526;-0,819796611488606;-0,571615997860757;0,261247757313665;-0,744290878366507;0,0451127244476558;-0,666063971541987;-1,4183249207422;-0,537898741294297;-0,816398562920527;-1,07964135158962;-1,03722044144735;-0,843630811304238;-1,0843350343703;-1,03125163581368;-1,06941302028608;-0,860395429189452;-0,866480465860665;-0,926373635793176;-1,13381527076317;-1,11130063507964;1
"9";0,441507485045683;0,442633933729532;0,418088477840478;0,546693687043557;0,337827850217585;0,758391870148705;0,866744180998738;0,837414794896741;0,927424071005882;0,548436669369189;-0,443311002739955;-0,192789742567587;-0,507286798155438;-0,35276863363228;-0,25624635175843;-0,265661237671657;0,0900276821333991;1,47772902000652;1,92765951076997;1,53803806271035;1,03918817704653;0,951473518626762;-0,483747265576639;-1,03653225591828;-1,72681351956032;-2,13346149443403;-2,02182718494951;-0,0247588294294119;0,0235115826901254;0,0715502152450352;-0,0386007050261459;-1,04432468487951;-0,441197173110969;0,335829910370887;0,918036998640388;1,26845988673819;0,415603800908178;0,763101630900971;0,458867774432744;0,789033128586222;0,501051655186405;0,451144879340925;0,139860288518164;0,3076037949963;-0,281366620967629;-0,453444405303437;-0,339390317164696;-0,0585801034929669;0,117767060422384;0,491201023691708;0,315929316956035;0,02342814204685;-0,335867267783062;-0,536314870823477;-0,72973955305713;-1,16632417649203;-0,673959483045202;-0,129694709497526;0,232859521010407;0,540871384381281;-4,0678195709613;-2,18722971782539;-0,0906862087786358;0,727268510216839;1,44302234800627;0,70536997695529;-0,0357405451991988;-2,13516739202936;0,367660077014074;0,354650300039182;0,332473340915989;0,310885650237276;0,389358917129921;0,256718824541148;0,201908037820371;0,0939342988912154;0,146698524547334;0,20219914348905;-0,123258758373681;0,130980582715301;0,230528135743714;0,361964991568593;0,483783010389528;0,656452778837176;0,774938078820907;1,18073232385584;1,70469429905413;1,80977638834105;1,88951817023843;1,50318036953209;1,74389300054969;1,81948696773755;1,60673988795797;1,22304144531435;0,675050020373983;0,517036099136863;0,369131483848502;0,199492742908705;0,0362936122154928;-1,24608860801397;-0,8902110459124;-0,770466052307835;-1,00237494219379;-1,50248918815832;0,638979381609164;0,974834166535787;1,01499969170672;0,479571681715937;0,174814039311629;0,188321342338448;0,306778413893702;0,843778394495359;0,93316194899483;0,63985093433843;0,222447748091824;0,173686666449279;-1,11801093517799;-0,784806093974764;-0,570652885601612;-0,633752244634306;-0,674836958007558;-0,881551975476708;-1,02839449614358;-1,68513241324268;-1,76441019034695;-1,732949606808;-1,82239843954832;-1,75450377622788;-0,54841770534468;-1,01965779752957;-1,13749207938152;-1,14226621234789;-0,871082757064859;-1,17971651555458;-1,20063554533371;-1,07886869053939;1
"10";0,565807618957791;0,264713299949545;0,0871884442374595;-0,0418117542510116;0,292855982125506;0,303534433566472;-0,364294652496806;-0,438540510488556;-0,469122272047727;-0,548235730020633;-0,311106531806053;-0,9078292386796;-0,787529479203011;-0,00318067876783901;-0,179417362684467;-0,158461693640489;-0,622386558945525;2,10326881358603;2,64954164473291;2,51841561082245;1,95190510802579;2,41898001091806;-1,51735271282098;-1,29257729330046;-2,17694242682648;-2,64698786795747;-2,1203297401331;0,0990529992168439;0,214861755384686;0,209592921565596;0,40030921959829;0,120304314246657;0,234800261453597;0,352502559768848;0,565702031105702;0,686860571779249;1,42726722777131;1,12878796789972;0,429761191140133;-0,0515962285443131;0,404075186322684;0,917175833939214;-0,104418311347839;-0,263954516659552;-0,929985089642279;-1,15718902976079;-0,765986037782404;-0,408335345601855;-0,661837700079909;-0,100099768197503;0,147711401053103;0,397616729370095;0,173890149180283;0,0714417758963602;0,0274222003617355;-0,490063862711422;-0,288760622709599;0,0541676032950998;0,0883956653463017;0,0956882663303644;-1,91715055595919;-0,890509311342411;0,226272282600107;0,442241675256691;0,625521068907456;0,478345681479938;0,286721327919317;-0,846707950702107;-0,274437883579956;-0,288594974775335;-0,277845200589342;-0,316551111520811;-0,390680007819219;-0,35623534435631;-0,0397599751620088;-0,0295951769598616;0,0649742594639033;-0,0444481878601728;0,208974166523073;-0,0365056260104692;0,0435503545381057;0,295775861506109;0,334308632994079;0,329734725947935;0,365554419165979;0,639735016148575;1,56547968217834;2,20450879170949;2,32840267077199;1,5690097096671;1,38873792967823;2,11544956009912;2,02839067739906;1,6272299487495;0,322600708489707;0,102115191542028;0,102819516074303;0,116277325633822;0,11783558062528;-0,0115012646317819;0,0821453217485021;0,225541762203637;0,166886153064279;0,0409482199892378;0,342427696218214;0,683347665289414;0,702024872635873;0,442324112219063;0,297708971797568;0,274931889667738;0,465669360678029;0,810763167013316;0,634555961532934;0,28386117824882;0,407924834823877;0,374671975879793;-0,910592542155972;-0,301165234566252;0,282170126985163;-0,122300422676465;0,196084523292701;-0,454929870045507;-0,924436973773776;-1,69268358001356;-1,99350243681249;-2,07995617194307;-2,03341528095202;-1,72234085381553;-1,03044706119205;-1,24150404281381;-1,42867282412952;-1,29669013922136;-1,09465489928158;-1,37291351849642;-1,49248227340247;-1,32660964363677;1
