"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","emotion"
-1.88865475336945,-1.87973576395622,-1.84172130167807,-1.73041572388337,-1.57604145448896,-1.28608328183491,-0.87169152594032,-0.406505942654383,0.118786403149675,0.626212028003899,1.04933684262664,1.41237064606441,1.67405273994693,1.78110334678861,1.84547758389535,1.92072852250209,1.92445379398373,-1.69875651856773,-1.46704921166342,-1.16790216592923,-0.872188586051269,-0.604416734481445,0.420631311243652,0.714901614327714,1.0448420292091,1.38035565548151,1.68982323450923,-0.0775713397060946,-0.057903608076567,-0.0513981451020944,-0.0247030455008398,-0.384379703974944,-0.19709797670924,-0.0118420007941061,0.191872426565571,0.387812515515636,-1.36782279538883,-1.17386169094453,-0.932221788219747,-0.710948034483913,-0.927546727587851,-1.14844715848962,0.551723486398434,0.764002741752858,1.0209657687016,1.22097993185082,0.996886364711969,0.774355914406831,-0.608055292438336,-0.395883698257894,-0.179588989645201,0.0420697786359002,0.242206055213226,0.438347663796644,0.634989742573444,0.443344246486588,0.260399494537198,0.0707691947838542,-0.157383831915151,-0.37787066853316,-0.221060138817099,-0.0802985937287664,0.0517831548713355,0.189491214717494,0.334383343942456,0.188747491977165,0.0517805567132908,-0.0829386470720585,-0.969875644818534,-0.493493506937044,-0.0239284213101719,0.441852845809308,0.895882307568675,1.29179469751299,1.59480627773156,1.83036916103636,1.91683675320274,1.8318267647493,1.57294649319511,1.24263438553232,0.850085389816802,0.404917725821448,-0.0440749021660664,-0.498231786793482,-0.949425057542359,-1.20156088652092,-1.36680257706196,-1.39938125868177,-1.3591755709567,-1.23927805546318,-1.2885650784523,-1.4408413853905,-1.50282798360855,-1.47405419154024,-1.35395806721887,-1.18713633311403,-0.779822515103759,-0.374222855005555,0.0267178263954319,0.271469962879342,0.305471082347943,0.341354358593748,0.29887356759336,0.242567181851864,-0.888919839147817,-1.01281003275479,-1.00994251992199,-0.926826789858914,-0.883487069067537,-0.882702457418583,-0.953959603181839,-1.08371637410814,-1.10484949236691,-0.97024324911496,-0.947681713386773,-0.948095873300909,0.793999253434938,0.726864201860061,0.672939698333588,0.676616595529356,0.657829766505707,0.696852485950764,0.726898655864606,0.7779609143193,0.850107030348582,0.902538906669896,0.859910475988875,0.796106073101281,0.756156654831503,0.745705701700838,0.785529120821764,0.740086709149713,0.739503269023164,0.747488340506237,0.789680258881743,0.756710196854934,1
-1.83103071618264,-1.82250671140283,-1.78839590911851,-1.70421277814461,-1.56082052766475,-1.29015333269933,-0.903233552927553,-0.443380153935334,0.0572472808254696,0.552527501712113,0.997910725426269,1.38367853103276,1.66126949289722,1.75774331553109,1.81330194701364,1.90092780690595,1.90213716518516,-1.67918376694422,-1.4316814737496,-1.12092535528997,-0.818757619909716,-0.550317755150452,0.419022645333935,0.715770681643481,1.04949888489274,1.39197474790325,1.68522632723203,-0.0728820861916147,-0.05468210246671,-0.0464300761327137,-0.0296410104002298,-0.377038713631487,-0.18866145075649,-0.000997435857155761,0.189250771674308,0.375391325776056,-1.40452702491101,-1.17754837465864,-0.903941237346465,-0.680708450376138,-0.919502823500594,-1.17296607035856,0.534661331392355,0.751630825129539,1.03929055304581,1.25117416111744,1.017124707109,0.7706225824597,-0.775717467996477,-0.506295555991023,-0.247758186416062,0.0279569030702325,0.296938976174714,0.557783473255533,0.824453968008754,0.576767441606241,0.345864099461929,0.0641448195283917,-0.234564291057011,-0.483901922144887,-0.457201936413591,-0.208871785974201,0.0353052488288677,0.288830330646166,0.542420108680556,0.286327365942621,0.035301115900994,-0.21103950664372,-0.94459457472842,-0.496124770156602,-0.0493169974486489,0.389967211697596,0.81652007467151,1.19417860334884,1.48613971765245,1.68973655171313,1.768426614613,1.6804320426532,1.46604427910322,1.18293657457378,0.817411099224025,0.382444061988443,-0.0540415382250143,-0.490127356869623,-0.925306010712042,-1.25259095810771,-1.40822324661371,-1.41606795975867,-1.36076553248896,-1.22706798124076,-1.31502641007736,-1.46877704896325,-1.54682315728639,-1.52137329437095,-1.37134774233932,-1.1828879793575,-0.780580944263511,-0.38276683046552,0.0162743561602491,0.235784372792663,0.299209070321393,0.354946594578045,0.289187216831515,0.223372520793367,-0.925970382014862,-1.06249399441538,-1.05309788598978,-0.913104947614471,-0.83425237861104,-0.837687906627116,-0.95067917295381,-1.11584993516458,-1.13092106573623,-0.969434418976687,-0.893486681062018,-0.88781152096511,0.825934944412965,0.735215153373596,0.624759147803385,0.65627070910279,0.621849488434807,0.696804118166544,0.750496107191008,0.891365171426828,1.05076186277987,1.10198963573658,1.05981323202653,0.898046269135895,0.82578181896734,0.813181526104329,0.832136800862482,0.800696836055222,0.800789125175153,0.813591791937923,0.850948882636348,0.82515703955902,8
-2.12874712496281,-2.09369299440585,-2.00718069440648,-1.86016923375416,-1.63248841965431,-1.31505560160862,-0.899500040058836,-0.405958137488326,0.0930744592117927,0.573522076164268,1.00193076234393,1.34493250829335,1.61498405823387,1.76974646081844,1.86794048799273,1.92881350218011,1.91098949875595,-1.7678616639434,-1.38908677898863,-1.00207477278385,-0.611766591153588,-0.224805810443406,0.212584001007322,0.557669174226803,0.892537175677369,1.24313263832108,1.58746454990001,0.0157804338365313,0.0214494914353083,0.0465431948710148,0.0578998253075835,-0.322614874939866,-0.135267811801829,0.0510232655377752,0.211917915283793,0.367639252955633,-1.45822314434797,-1.1459460488994,-0.820553221014255,-0.507209647798468,-0.823312145921003,-1.14132973693222,0.42336271629224,0.691226845036906,0.982913143177989,1.25994555540142,0.980564793696377,0.701176163014749,-0.619110506414842,-0.397710987150504,-0.166515826392139,0.0700569312441915,0.294929137879269,0.517050905758811,0.717138459156056,0.517311044866959,0.300206598172899,0.0845090010565883,-0.157061482470603,-0.395069325424178,-0.331944703879032,-0.122948543230189,0.0845037550722011,0.254133894585035,0.419875679611266,0.252231762363661,0.0848069421110559,-0.124312190583572,-0.794062984075072,-0.310593619644005,0.167057582213245,0.629474446907618,1.05873871799447,1.43153489939015,1.6967086656272,1.80650085060703,1.82612835851985,1.76633203753613,1.54850803850248,1.21896349852371,0.828677961799478,0.388173910723652,-0.0673444865533327,-0.526440359415956,-0.991212412774352,-1.22489349034336,-1.31849277445339,-1.36863298443312,-1.34483776326371,-1.32107223865797,-1.31464463168047,-1.37645972801738,-1.47047343432191,-1.49124433380808,-1.43489045030455,-0.995437155252725,-0.739794804001069,-0.486403925056737,-0.232563904054903,0.206606904281813,0.226210625394871,0.233471509084314,0.220811021850297,0.192811003655724,-0.900833654509526,-1.00783909031548,-1.03047067897013,-0.939950529603651,-0.885167756836793,-0.877695008111015,-0.978351732287731,-1.09700102819032,-1.11198213196946,-1.022096100271,-0.986717003108696,-0.967291018145367,0.772201007462433,0.681224476577656,0.624551613566846,0.632602928179853,0.633449945092898,0.669080207221569,0.760382070609839,0.842942506703987,0.873065312096645,0.873525682705584,0.865533908964016,0.851202288239078,0.752949212790484,0.745372452219811,0.758171966649917,0.744943403359618,0.765315098293364,0.77133596576945,0.778338445031732,0.771992688284447,1
-2.0911903317858,-2.07321868274875,-1.97023197115288,-1.8174219326476,-1.60325249462021,-1.30950473152565,-0.905269536092211,-0.431146486912018,0.0707750953118017,0.555244065842872,0.987664677122141,1.34463690683244,1.60750810704195,1.75585728342577,1.84227084215166,1.90410000620835,1.91089965394895,-1.7759740709302,-1.46721543760207,-1.09900520536255,-0.722685641934097,-0.360502660519923,0.314908484708509,0.633318353601165,0.968102459206062,1.30844876547548,1.62120762098487,4.91475701838892e-05,0.0125285511663834,0.0379215369752467,0.057791253722322,-0.341122782415102,-0.130777157744074,0.0770198156368171,0.255590561104947,0.430646056583725,-1.36441790926326,-1.08909528754702,-0.743663540670028,-0.463188716730589,-0.76230995346234,-1.064846830028,0.37903187594839,0.610536826707168,0.957264113911186,1.24166707573619,0.966290923066189,0.671386313479355,-0.746674048512952,-0.4959387109208,-0.213032334652583,0.0896003501541894,0.348172193562965,0.59077128241273,0.810480413771811,0.573676050666983,0.339720081778057,0.0900229709510919,-0.195259753849836,-0.474575602224972,-0.38614155414764,-0.153555947259753,0.0768289595374605,0.241471011666864,0.405119851696744,0.240944370493897,0.0769007396800069,-0.155155336580022,-0.792748463428445,-0.323951337816277,0.133836235805962,0.582483742704069,1.00226772487776,1.38067145936726,1.66149215932315,1.80719194488898,1.84310908625358,1.76133651532409,1.55117840332748,1.24008305981036,0.855791329565705,0.42191635822238,-0.02917313290505,-0.482006817765918,-0.935977307871903,-1.19912964171509,-1.3960151852168,-1.45749886183932,-1.42824279464769,-1.34236032244933,-1.36047335343674,-1.48292965283276,-1.54263523496901,-1.53230567557972,-1.41412185981305,-0.918064150073093,-0.677381376463079,-0.438766831282365,-0.200874089630795,0.211617840607768,0.229023052126577,0.235444560979496,0.210622288499469,0.169662127644171,-0.852533994840127,-1.05093772705637,-1.05269350354703,-0.864470167407588,-0.804419362604959,-0.804891571841344,-0.918144523107943,-1.15149583515765,-1.16109101948862,-0.978169337333397,-0.878895078992658,-0.873263881440241,0.827217373771773,0.66115806733057,0.550749671733227,0.558118706627925,0.54664146550199,0.630815339757392,0.755386763624142,0.845683820107501,0.939390586060529,0.970583798770493,0.95134667532028,0.8991653652761,0.743601308153668,0.718744146148847,0.719287264459915,0.720097209946434,0.731498880644172,0.755811935565967,0.767482269729934,0.755153554695254,8
-2.04538720408899,-1.96805814431803,-1.83771323250725,-1.70455445041587,-1.53777418289373,-1.26071805694168,-0.857462913451345,-0.406171563546855,0.0803842905479402,0.573788677490613,1.01158207618043,1.39569012470961,1.68785560229403,1.80140485090633,1.89172856274762,1.96896763185327,2.0392600701786,-1.67301799194941,-1.3358481015723,-0.971974494673724,-0.608365833265444,-0.248997596864565,0.20813763334322,0.546513885071481,0.898076768956056,1.25266885213661,1.58998953768262,-0.0341906895035108,-0.0271725526269659,-0.0119068928840434,-0.00693648954292611,-0.397206223247479,-0.188262167194839,0.0256980171856158,0.23999757176875,0.442233512840462,-1.41952353006419,-1.1296806223714,-0.780518138143045,-0.48183814711711,-0.79488680984907,-1.10966750913384,0.463431422098558,0.742635325262604,1.09889766762032,1.41241428181188,1.09703413119442,0.779475882185855,-0.790850525828373,-0.553015899014647,-0.292087397448349,-0.025930195009701,0.247897617165303,0.51812482985597,0.781039936163424,0.526160590904527,0.261031876375865,-0.00932959265871995,-0.27365568774005,-0.530481912131093,-0.531880415713566,-0.276032738466897,-0.0227317159757446,0.204023357412591,0.428284311136509,0.208650823353484,-0.00825359616326606,-0.270996504116565,-0.87628480766939,-0.422729276707497,0.0163851015853556,0.456073739628504,0.888037992009811,1.26375453788526,1.53011574674444,1.72829752273445,1.81574159416496,1.7286289061316,1.50727574921714,1.21423677083964,0.848639184981711,0.402430182686169,-0.0492754326522836,-0.501291118654878,-0.949982906339908,-1.25898408569928,-1.3812482786849,-1.40599236169868,-1.38375592892956,-1.35227554223666,-1.39506751396457,-1.48119404408138,-1.49724475210724,-1.48296551700697,-1.4045238551929,-0.947925487579892,-0.665896015848146,-0.387954296704911,-0.1109991794935,0.172609950566831,0.228834716283692,0.258194190032844,0.226756872821217,0.156560870596962,-0.883093041822383,-1.05970796007171,-1.06603932182381,-0.908193077078295,-0.86905890315162,-0.855606572490757,-0.920637197064154,-1.11970877965695,-1.12387926709093,-0.974175818397479,-0.928826614719663,-0.929872714697779,0.840072354345982,0.727638215441648,0.678862989933973,0.670976834708453,0.692455333410244,0.739743699780941,0.802807040694303,0.894978246703336,0.949582208676515,0.932910767302008,0.942404405813086,0.875835268326203,0.787943481497597,0.781981688455929,0.810516181831846,0.794685409370144,0.79342070587368,0.806646440741321,0.828009495472691,0.800345272027635,1
-1.98020347993885,-1.91192382632777,-1.79820433118886,-1.67850502837849,-1.54377225866224,-1.25373428923899,-0.857620193831744,-0.433886026628713,0.0429053258746974,0.538801689401245,0.984214524036725,1.3820250300381,1.66115534911643,1.7921750584883,1.86076463631738,1.9647569861076,2.0247845305227,-1.65219844493515,-1.37403392144857,-1.05772364591484,-0.732484918626453,-0.415159177106585,0.336668257494011,0.652802861696806,0.991830122204365,1.32475331970883,1.63518693695242,-0.0324605315408873,-0.0324670378864773,-0.0328264738074963,-0.0325600310210109,-0.408629345195728,-0.214029150642443,-0.0120090243632913,0.19279359614948,0.390725198336297,-1.39286804632726,-1.11812792360875,-0.799682773264654,-0.517971021900577,-0.809592731055294,-1.1028530871506,0.486886764480334,0.752082395600747,1.08643159362896,1.38904648776941,1.09320596891919,0.789812217604196,-0.791881030136592,-0.546235380601144,-0.283442812682494,-0.00503152413755748,0.273284390902508,0.535046893230282,0.78797171525895,0.533813861395263,0.266420672378924,-0.0117654331320495,-0.282764565827556,-0.546757475161919,-0.497810237286914,-0.253492993091355,-0.0116876743676786,0.228631023734318,0.467518325806472,0.227828997621809,-0.0118293857484604,-0.256099498611328,-0.835851295016144,-0.396785639441806,0.0337836597312895,0.467377363161711,0.889400344256856,1.24571725991817,1.50375639899629,1.72492568704773,1.75552319412691,1.72482576369432,1.51890067332858,1.24276966456038,0.866208363637449,0.431864086512101,-0.0194325607974665,-0.46097146293693,-0.909970734526109,-1.2688051157078,-1.4281893249708,-1.50395347990713,-1.47617464408895,-1.39881056695364,-1.44816452016394,-1.56793845171916,-1.60312755174231,-1.53975604615033,-1.41071465426972,-0.91656122524255,-0.650518168128447,-0.382902466742305,-0.118392141986087,0.190770139216372,0.248310054732958,0.271107941092119,0.246408926793363,0.196747450848837,-0.854454123348196,-1.00172075962481,-1.00136370591799,-0.866898026481586,-0.825599532232374,-0.817156008868572,-0.89148161207898,-1.0725746005761,-1.07303904317424,-0.941007272660958,-0.877531680242498,-0.872468322730517,0.827582962660199,0.700362157050693,0.60579403496314,0.599023509928903,0.618085755977819,0.707720162490369,0.809358866808486,0.918642569071281,0.990108727698325,1.00676434275106,0.985396824739745,0.928233631750986,0.778111283659952,0.759424755162609,0.759781665301397,0.760468351220071,0.784407172765455,0.778264327186882,0.778324625762221,0.778062039823425,8
-2.14925185270673,-2.09007098489137,-1.99727122802392,-1.84668553720532,-1.61088007658881,-1.27555534063447,-0.857646096758093,-0.395122313686854,0.142278005259633,0.63581920354107,1.04976275610589,1.3957425997755,1.66547472771743,1.79844968566433,1.89201100434049,1.94334977185289,1.97306624536618,-1.6306053260609,-1.3662514340276,-1.07895710511734,-0.800645683403404,-0.525967806388017,0.236500955074268,0.544698814351309,0.855187502333416,1.17525397168617,1.48924535252607,-0.0209888466583357,-0.0276758057504926,-0.0112318863195206,0.00311185082851811,-0.372208907237095,-0.185713293885384,0.00175889603685191,0.191803481614138,0.369957955639533,-1.28506964145639,-1.05631871278673,-0.773017924719083,-0.573865723383634,-0.815262796462883,-1.06146514230454,0.452898568962315,0.647260241404732,0.944834323688936,1.1997916610794,0.979768488755378,0.712043574808897,-0.680358848938648,-0.453465852586956,-0.20288683007475,0.0563177655772454,0.323860224140139,0.589385025133441,0.838981327796212,0.613605311783052,0.361748282481864,0.0978962963354116,-0.174608498153993,-0.443691076739305,-0.365018608826349,-0.141797859830335,0.0846135034549111,0.291982135554827,0.502633326351644,0.283831437874682,0.0740605789454882,-0.149427812234983,-0.88315368623372,-0.416492787379171,0.0425550467721247,0.494074016330872,0.916341180083492,1.28582570015374,1.59344221275977,1.84977020405601,1.93510186114487,1.81067179673251,1.5558638751899,1.23110559474039,0.864686474210618,0.446309355572485,0.0197409408586182,-0.41162378710004,-0.840624210317543,-1.30631766708381,-1.39664118787864,-1.37856840738252,-1.31601081819535,-1.24500056891534,-1.3256733823279,-1.41538413252116,-1.49019404067437,-1.53844259431386,-1.48962251094335,-1.15401994358311,-0.799745915755953,-0.448739024061041,-0.0975209447415277,0.125897862878778,0.153161686887507,0.159646813781258,0.136121302850789,0.0819474671352451,-0.878987155449597,-1.01703529899099,-1.01464264115133,-0.853994672386327,-0.799111150023427,-0.795391910847795,-0.924615367276611,-1.1090820008269,-1.11827407536128,-0.991496889903831,-0.869086768963549,-0.869141584953986,0.807084662967691,0.692571137715681,0.626083293565238,0.642304874484607,0.613061488689551,0.650873696362821,0.733197347456044,0.857017218821243,0.933054730221112,0.971643640956379,0.951780319330617,0.915800065494503,0.803938500055722,0.74464684414207,0.777738346833224,0.727393554111147,0.753875004438178,0.743833711644423,0.785726703458467,0.760746592656361,1
-2.11482527159734,-2.05604645127546,-1.96224405389518,-1.8099530599957,-1.57138180823775,-1.22897965167503,-0.807952750196842,-0.33707495211206,0.206704272257755,0.683416702146947,1.07055501616606,1.40112134413418,1.65539807518915,1.7784898020676,1.86824141185327,1.91709716868456,1.94636686658658,-1.66914007343339,-1.438424495944,-1.16941718660839,-0.901964416344194,-0.633945770381044,0.371509295562709,0.648838580172016,0.923313795000693,1.2096408270435,1.49262360656503,-0.0165342981421764,-0.0240327583160775,-0.00869683875663461,0.00599305961859501,-0.362817843887486,-0.160425599933767,0.0439476137414668,0.202131931846182,0.351119960292546,-1.24842403929197,-1.05225136833701,-0.771874126636774,-0.546286848266043,-0.777642982474746,-1.02006627721488,0.460681267293367,0.665704752292184,0.954249952310865,1.18469999728344,0.955668689310029,0.701610132076034,-0.789954421903588,-0.522985965139963,-0.239855847453614,0.0520530342948975,0.305841606485113,0.569584612242222,0.829052787343644,0.600457219849435,0.375876010183817,0.105200419951762,-0.213907937050492,-0.504180312754032,-0.393117897005307,-0.173291581356576,0.045630668931917,0.278585057931263,0.50570461273861,0.279211042744162,0.0527140321606987,-0.171338338734759,-0.832807442501119,-0.374200948580692,0.0818378773140755,0.526234145973436,0.939589415050153,1.30305184743344,1.60278356749812,1.84504417888413,1.88374151293204,1.77602569883278,1.5156174914192,1.20130621823098,0.845019490462851,0.442932414470038,0.0359268986069563,-0.374832834978115,-0.788809917874187,-1.30053818126382,-1.41711282777328,-1.43573450647523,-1.40051456212876,-1.36699319019704,-1.41819865168894,-1.47890322580352,-1.55056726848424,-1.52750744400954,-1.48564782407739,-1.09577223810449,-0.750970935353912,-0.409411156101699,-0.0676270941111857,0.0906678350004854,0.131819520570799,0.135459750284326,0.113068073488084,0.0658327186414142,-0.839621205811055,-1.00202608252679,-0.999547556817028,-0.861536281788411,-0.792320379206947,-0.77498396146639,-0.911169245967704,-1.07380982101022,-1.0763365272184,-0.93609199375596,-0.843261939153485,-0.844967898125486,0.78823566736097,0.666288307710407,0.576694908193561,0.620250246643338,0.543634020955818,0.621759622466725,0.703754101213287,0.844482622051864,0.985317744341652,1.03558981359932,1.01643193799159,0.906766912160004,0.76860354120257,0.770065575909041,0.780371502034914,0.766913362602875,0.742858367415118,0.780622141352489,0.792975151094243,0.784248940961927,8
-2.13253950016499,-2.05213349545549,-1.89355193947888,-1.71376411378094,-1.50318845490365,-1.19649808879533,-0.851309559314561,-0.446018041328782,0.0196210096049248,0.48896235934299,0.895749864950656,1.27175265922291,1.51964392698358,1.70803763584304,1.83706178140332,1.90809330497027,1.93520235723637,-1.75017626102455,-1.43751776177139,-1.12881567942029,-0.821704072501359,-0.524291826618935,0.468516362685494,0.746273270922045,1.01969601913831,1.30601989154845,1.59114247840578,-0.00845227619654554,0.0115360581375618,0.0192707387134905,0.0349111769139263,-0.36841711747179,-0.176007052306387,0.0295994634907519,0.242636384139947,0.443361376610524,-1.26733543366846,-1.04257765396226,-0.811045472879817,-0.588471527079632,-0.814599796280842,-1.04518356117061,0.595807052360592,0.798456765689154,1.03966936862145,1.2566287821351,1.04935395292991,0.817373683178872,-0.75826508154905,-0.502880763934353,-0.243060514186535,0.0193292212568604,0.296842625665141,0.565759096197901,0.822166754260124,0.555053252671215,0.294269185633892,0.0261533640134027,-0.237795420299713,-0.495622684868459,-0.585559679163966,-0.276546244909369,0.0320952736690579,0.323591209016235,0.611896619844282,0.319428958536255,0.032054065328889,-0.279688276785777,-0.788204304213346,-0.321384661218706,0.121846077834354,0.557963730796264,0.979859677172253,1.34387682586286,1.66911940415247,1.92826587846933,2.00706741607475,1.92022719603724,1.66754284564806,1.37454978951911,0.968918154110375,0.537379158311326,0.0818065257674052,-0.384590306442545,-0.851045394387112,-1.30177346380181,-1.30904548452782,-1.3534984666915,-1.3121338503891,-1.22336246289814,-1.33942310987791,-1.42398445488915,-1.51500102245185,-1.54375986911356,-1.51281531600464,-0.92729261086217,-0.658929145613395,-0.393316284754119,-0.1287254365213,0.150623395826555,0.22548505953335,0.220561130577521,0.211746449283274,0.15277073874121,-0.919121381410201,-0.983403032380386,-0.989970300804696,-0.930429895301996,-0.872638379727709,-0.860116035546695,-0.992523810008436,-1.12625949044878,-1.14098418557261,-1.03716637703669,-0.934121319656465,-0.924739304640083,0.702928153338496,0.614074964241094,0.546556567820763,0.583234134757222,0.541734738636752,0.617247973451974,0.730096435761694,0.774354555537811,0.841201691629306,0.840379615931758,0.800616321895517,0.722779556090213,0.678098219566099,0.688932568314816,0.699174007653029,0.695974610827165,0.704478527209574,0.702119068466786,0.70337856962809,0.692789422717062,1
-2.08011014688851,-2.00144842837466,-1.84603918118696,-1.66785555792708,-1.46050423412882,-1.15828536708517,-0.815039665720475,-0.414615551940741,0.0487213556023766,0.50942290008268,0.906883919227162,1.27444173530998,1.51327780753446,1.69809098401419,1.82315486686823,1.89250499652071,1.9196307717405,-1.8037087899307,-1.51457912476389,-1.22141371446865,-0.918103159432613,-0.616803005254109,0.480029410709572,0.762725015255963,1.04750921769966,1.33914712456359,1.60708641547428,0.0162587347704547,0.0236131458903629,0.033201290251022,0.039999519807962,-0.351448924854544,-0.154840687035738,0.0401123118731787,0.225633151092391,0.406970243979633,-1.31001976281227,-1.09862041162803,-0.82388637113337,-0.61040149261621,-0.834834161405417,-1.08091349031893,0.545811953950786,0.742817113392926,1.01587339750551,1.24473893775077,1.03672314381876,0.787628930083972,-0.758547217389906,-0.500848872828945,-0.233320014024895,0.0357134213296963,0.310333441533381,0.575554668847055,0.839746847681874,0.581167660549894,0.31803155116055,0.0418041928514414,-0.240421205934869,-0.503567959947428,-0.565320489780408,-0.248608968229915,0.0629937482903907,0.334993758253206,0.607156508128633,0.333106794084105,0.0629927247689268,-0.251497755206956,-0.660836695812359,-0.228369988478998,0.181750087495666,0.589703912225246,0.979997696004544,1.31705669179009,1.62079458608828,1.8523115132518,1.91127786449126,1.83862368469652,1.60738660727306,1.33444684407232,0.960866799402341,0.561390034898183,0.143760814185878,-0.28359097664263,-0.715331841332533,-1.28695134164259,-1.38302231023048,-1.45709190197445,-1.44835660565578,-1.40438448696297,-1.48648514602895,-1.57032711324917,-1.63124433104459,-1.5859808439408,-1.47972665264242,-0.887985410982277,-0.626943114601553,-0.366297569598442,-0.108215778997047,0.135490305246102,0.164072755627931,0.173949816332672,0.164191912602543,0.129652929103378,-0.866034027443153,-1.02698183392289,-1.02879380930497,-0.876821304595918,-0.781327890239862,-0.782939328568453,-0.920885704163389,-1.09068871571543,-1.11531474106166,-0.987493513247947,-0.863072581940049,-0.858186206257166,0.698575422180491,0.585030477949676,0.496223950028532,0.552733299487068,0.50232031404352,0.606937506526642,0.704128625853791,0.807595972326378,0.904896099611376,0.926664988793484,0.905437756395024,0.811311828075687,0.700602782251696,0.701790217213212,0.710396959319522,0.702278309741712,0.702719040191973,0.703983532503002,0.716227193561558,0.703102635436743,8
